Parcel_ID,O_zone,D_zone,DepotNumber,CEP,Task
26476,2668,460,1.0,PostNL,Delivery
26480,2668,460,1.0,PostNL,Delivery
26570,2662,462,10.0,DHL,Delivery
26595,2668,462,1.0,PostNL,Delivery
26597,2668,462,1.0,PostNL,Delivery
26622,2668,462,1.0,PostNL,Delivery
26627,4604,462,14.0,DPD,Delivery
26631,2662,463,10.0,DHL,Delivery
26643,2662,463,10.0,DHL,Delivery
26647,2662,463,10.0,DHL,Delivery
26657,4604,463,14.0,DPD,Delivery
26664,2668,463,1.0,PostNL,Delivery
26666,2668,463,1.0,PostNL,Delivery
26672,2668,463,1.0,PostNL,Delivery
26679,2668,463,1.0,PostNL,Delivery
26702,4604,463,14.0,DPD,Delivery
26714,2662,464,10.0,DHL,Delivery
26715,2662,464,10.0,DHL,Delivery
26721,2662,464,10.0,DHL,Delivery
26735,4604,464,14.0,DPD,Delivery
26766,2668,464,1.0,PostNL,Delivery
26779,2668,464,1.0,PostNL,Delivery
26786,2668,464,1.0,PostNL,Delivery
26790,2668,464,1.0,PostNL,Delivery
26791,2668,464,1.0,PostNL,Delivery
26799,2668,464,1.0,PostNL,Delivery
26800,2668,464,1.0,PostNL,Delivery
26811,4604,464,14.0,DPD,Delivery
26823,2662,465,10.0,DHL,Delivery
26824,2662,465,10.0,DHL,Delivery
26830,4604,465,14.0,DPD,Delivery
26835,4604,465,14.0,DPD,Delivery
26836,4604,465,14.0,DPD,Delivery
26861,2668,465,1.0,PostNL,Delivery
26879,2662,466,10.0,DHL,Delivery
26896,2662,466,10.0,DHL,Delivery
26903,2662,466,10.0,DHL,Delivery
26982,2668,466,1.0,PostNL,Delivery
26986,2668,466,1.0,PostNL,Delivery
27016,2668,466,1.0,PostNL,Delivery
27024,2668,466,1.0,PostNL,Delivery
27037,2668,466,1.0,PostNL,Delivery
27043,2668,466,1.0,PostNL,Delivery
27046,2668,466,1.0,PostNL,Delivery
27048,2668,466,1.0,PostNL,Delivery
27065,2668,466,1.0,PostNL,Delivery
27066,2668,466,1.0,PostNL,Delivery
27074,4604,466,14.0,DPD,Delivery
27077,4604,466,14.0,DPD,Delivery
27090,4604,466,14.0,DPD,Delivery
27170,2668,467,1.0,PostNL,Delivery
27175,2668,467,1.0,PostNL,Delivery
27218,2668,467,1.0,PostNL,Delivery
27242,2668,467,1.0,PostNL,Delivery
27254,4604,467,14.0,DPD,Delivery
27273,1044,468,7.0,DHL,Delivery
27292,1044,468,7.0,DHL,Delivery
27301,4604,468,14.0,DPD,Delivery
27314,4604,468,14.0,DPD,Delivery
27315,4604,468,14.0,DPD,Delivery
27330,2668,468,1.0,PostNL,Delivery
27340,2668,468,1.0,PostNL,Delivery
27356,2668,468,1.0,PostNL,Delivery
27367,2668,468,1.0,PostNL,Delivery
27375,2668,468,1.0,PostNL,Delivery
27425,1044,469,7.0,DHL,Delivery
27427,1044,469,7.0,DHL,Delivery
27438,1044,469,7.0,DHL,Delivery
27451,1044,469,7.0,DHL,Delivery
27452,1044,469,7.0,DHL,Delivery
27454,1044,469,7.0,DHL,Delivery
27480,4604,469,14.0,DPD,Delivery
27487,4604,469,14.0,DPD,Delivery
27506,2668,469,1.0,PostNL,Delivery
27510,2668,469,1.0,PostNL,Delivery
27542,2668,469,1.0,PostNL,Delivery
27563,2668,469,1.0,PostNL,Delivery
27590,2668,469,1.0,PostNL,Delivery
27599,4604,469,14.0,DPD,Delivery
27602,4604,469,14.0,DPD,Delivery
27610,4604,469,14.0,DPD,Delivery
27614,4604,469,14.0,DPD,Delivery
27620,1044,472,7.0,DHL,Delivery
27628,1044,472,7.0,DHL,Delivery
27636,1044,472,7.0,DHL,Delivery
27643,1044,472,7.0,DHL,Delivery
27647,1044,472,7.0,DHL,Delivery
27655,1044,472,7.0,DHL,Delivery
27660,1044,472,7.0,DHL,Delivery
27667,4604,472,14.0,DPD,Delivery
27676,4604,472,14.0,DPD,Delivery
27677,4604,472,14.0,DPD,Delivery
27684,4604,472,14.0,DPD,Delivery
27690,4604,472,14.0,DPD,Delivery
27708,2668,472,1.0,PostNL,Delivery
27719,2668,472,1.0,PostNL,Delivery
27728,2668,472,1.0,PostNL,Delivery
27732,2668,472,1.0,PostNL,Delivery
27740,2668,472,1.0,PostNL,Delivery
27744,2668,472,1.0,PostNL,Delivery
27746,2668,472,1.0,PostNL,Delivery
27755,2668,472,1.0,PostNL,Delivery
27757,2668,472,1.0,PostNL,Delivery
27772,2668,472,1.0,PostNL,Delivery
27780,2668,472,1.0,PostNL,Delivery
27784,2668,472,1.0,PostNL,Delivery
27796,4604,472,14.0,DPD,Delivery
27811,4604,472,14.0,DPD,Delivery
27812,4604,472,14.0,DPD,Delivery
27829,4604,473,14.0,DPD,Delivery
27844,2668,473,1.0,PostNL,Delivery
27849,2668,473,1.0,PostNL,Delivery
27856,4604,473,14.0,DPD,Delivery
27860,1044,474,7.0,DHL,Delivery
27868,1044,474,7.0,DHL,Delivery
27878,4604,474,14.0,DPD,Delivery
27886,2668,474,1.0,PostNL,Delivery
27890,2668,474,1.0,PostNL,Delivery
27894,2668,474,1.0,PostNL,Delivery
27896,2668,474,1.0,PostNL,Delivery
27903,2668,474,1.0,PostNL,Delivery
27914,2668,475,1.0,PostNL,Delivery
27935,2668,476,1.0,PostNL,Delivery
27943,2668,477,1.0,PostNL,Delivery
27950,1044,478,7.0,DHL,Delivery
27971,4604,478,14.0,DPD,Delivery
27982,2668,478,1.0,PostNL,Delivery
27991,2668,478,1.0,PostNL,Delivery
28005,2668,478,1.0,PostNL,Delivery
28027,2662,479,10.0,DHL,Delivery
28034,2662,479,10.0,DHL,Delivery
28052,2662,479,10.0,DHL,Delivery
28075,4604,479,14.0,DPD,Delivery
28079,4604,479,14.0,DPD,Delivery
28091,2668,479,1.0,PostNL,Delivery
28098,2668,479,1.0,PostNL,Delivery
28103,2668,479,1.0,PostNL,Delivery
28131,2668,479,1.0,PostNL,Delivery
28149,2668,479,1.0,PostNL,Delivery
28153,2668,479,1.0,PostNL,Delivery
28171,2662,480,10.0,DHL,Delivery
28175,2662,480,10.0,DHL,Delivery
28208,2668,480,1.0,PostNL,Delivery
28212,2668,480,1.0,PostNL,Delivery
28233,1044,481,7.0,DHL,Delivery
28250,2668,481,1.0,PostNL,Delivery
28263,2668,481,1.0,PostNL,Delivery
28264,2668,481,1.0,PostNL,Delivery
28270,1044,482,7.0,DHL,Delivery
28280,4604,482,14.0,DPD,Delivery
28284,2668,482,1.0,PostNL,Delivery
28286,2668,482,1.0,PostNL,Delivery
28297,2668,482,1.0,PostNL,Delivery
28328,2668,483,1.0,PostNL,Delivery
28332,2668,483,1.0,PostNL,Delivery
28333,2668,483,1.0,PostNL,Delivery
28336,2668,483,1.0,PostNL,Delivery
28341,2668,483,1.0,PostNL,Delivery
28347,2668,483,1.0,PostNL,Delivery
28355,4604,483,14.0,DPD,Delivery
28361,1044,484,7.0,DHL,Delivery
28365,1044,484,7.0,DHL,Delivery
28378,4604,484,14.0,DPD,Delivery
28393,2668,484,1.0,PostNL,Delivery
28396,2668,484,1.0,PostNL,Delivery
28439,1044,485,7.0,DHL,Delivery
28450,4604,485,14.0,DPD,Delivery
28462,2668,485,1.0,PostNL,Delivery
28468,2668,485,1.0,PostNL,Delivery
28476,2668,485,1.0,PostNL,Delivery
28478,2668,485,1.0,PostNL,Delivery
28488,4604,485,14.0,DPD,Delivery
28490,4604,485,14.0,DPD,Delivery
28513,1044,486,7.0,DHL,Delivery
28520,4604,486,14.0,DPD,Delivery
28528,4604,486,14.0,DPD,Delivery
28529,4604,486,14.0,DPD,Delivery
28542,2668,486,1.0,PostNL,Delivery
28550,2668,486,1.0,PostNL,Delivery
28558,2668,486,1.0,PostNL,Delivery
28567,2668,486,1.0,PostNL,Delivery
28587,4604,486,14.0,DPD,Delivery
28589,4604,486,14.0,DPD,Delivery
28601,1044,487,7.0,DHL,Delivery
28605,1044,487,7.0,DHL,Delivery
28611,4604,487,14.0,DPD,Delivery
28615,4604,487,14.0,DPD,Delivery
28628,2668,487,1.0,PostNL,Delivery
28630,2668,487,1.0,PostNL,Delivery
28645,4604,487,14.0,DPD,Delivery
28650,1044,488,7.0,DHL,Delivery
28653,1044,488,7.0,DHL,Delivery
28657,4604,488,14.0,DPD,Delivery
28666,2668,488,1.0,PostNL,Delivery
28668,2668,488,1.0,PostNL,Delivery
28682,2668,488,1.0,PostNL,Delivery
28684,2668,488,1.0,PostNL,Delivery
28685,2668,488,1.0,PostNL,Delivery
28686,4604,488,14.0,DPD,Delivery
28712,4604,489,14.0,DPD,Delivery
28743,2668,489,1.0,PostNL,Delivery
28765,1044,490,7.0,DHL,Delivery
28780,2668,490,1.0,PostNL,Delivery
28814,2668,490,1.0,PostNL,Delivery
28822,1044,491,7.0,DHL,Delivery
28827,1044,491,7.0,DHL,Delivery
28841,2668,491,1.0,PostNL,Delivery
28853,2668,491,1.0,PostNL,Delivery
28898,2668,492,1.0,PostNL,Delivery
28899,2668,492,1.0,PostNL,Delivery
28902,2668,492,1.0,PostNL,Delivery
28907,2668,492,1.0,PostNL,Delivery
28918,2668,492,1.0,PostNL,Delivery
28928,2668,492,1.0,PostNL,Delivery
29003,4604,493,14.0,DPD,Delivery
29016,1044,495,7.0,DHL,Delivery
29036,4604,495,14.0,DPD,Delivery
29040,4604,495,14.0,DPD,Delivery
29042,4604,495,14.0,DPD,Delivery
29048,4604,495,14.0,DPD,Delivery
29065,2668,495,1.0,PostNL,Delivery
29068,2668,495,1.0,PostNL,Delivery
29076,2668,495,1.0,PostNL,Delivery
29081,2668,495,1.0,PostNL,Delivery
29087,2668,495,1.0,PostNL,Delivery
29092,2668,495,1.0,PostNL,Delivery
29093,2668,495,1.0,PostNL,Delivery
29095,2668,495,1.0,PostNL,Delivery
29113,1044,496,7.0,DHL,Delivery
29124,1044,496,7.0,DHL,Delivery
29127,4604,496,14.0,DPD,Delivery
29149,2668,496,1.0,PostNL,Delivery
29157,2668,496,1.0,PostNL,Delivery
29162,2668,496,1.0,PostNL,Delivery
29163,2668,496,1.0,PostNL,Delivery
29169,4604,496,14.0,DPD,Delivery
29208,2668,497,1.0,PostNL,Delivery
29219,2668,497,1.0,PostNL,Delivery
29233,1044,498,7.0,DHL,Delivery
29243,1044,498,7.0,DHL,Delivery
29265,2668,498,1.0,PostNL,Delivery
29304,1044,499,7.0,DHL,Delivery
29340,2668,499,1.0,PostNL,Delivery
29348,2668,499,1.0,PostNL,Delivery
29371,2668,499,1.0,PostNL,Delivery
29381,1044,500,7.0,DHL,Delivery
29392,1044,500,7.0,DHL,Delivery
29400,1044,500,7.0,DHL,Delivery
29428,2668,500,1.0,PostNL,Delivery
29430,2668,500,1.0,PostNL,Delivery
29443,2668,500,1.0,PostNL,Delivery
29447,2668,500,1.0,PostNL,Delivery
29454,2668,500,1.0,PostNL,Delivery
29463,4604,500,14.0,DPD,Delivery
29478,1044,501,7.0,DHL,Delivery
29497,4604,501,14.0,DPD,Delivery
29522,2668,501,1.0,PostNL,Delivery
29544,2668,501,1.0,PostNL,Delivery
29557,2668,501,1.0,PostNL,Delivery
29568,4604,501,14.0,DPD,Delivery
29569,4604,501,14.0,DPD,Delivery
29578,1044,502,7.0,DHL,Delivery
29602,2668,502,1.0,PostNL,Delivery
29625,2668,502,1.0,PostNL,Delivery
29644,1044,503,7.0,DHL,Delivery
29663,4604,503,14.0,DPD,Delivery
29683,2668,503,1.0,PostNL,Delivery
29685,2668,503,1.0,PostNL,Delivery
29686,2668,503,1.0,PostNL,Delivery
29734,1044,504,7.0,DHL,Delivery
29759,4604,504,14.0,DPD,Delivery
29775,2668,504,1.0,PostNL,Delivery
29806,2668,504,1.0,PostNL,Delivery
29813,2668,504,1.0,PostNL,Delivery
29839,4604,504,14.0,DPD,Delivery
29852,1044,505,7.0,DHL,Delivery
29875,4604,505,14.0,DPD,Delivery
29878,4604,505,14.0,DPD,Delivery
29898,2668,505,1.0,PostNL,Delivery
29910,2668,505,1.0,PostNL,Delivery
29941,4604,505,14.0,DPD,Delivery
29943,1044,506,7.0,DHL,Delivery
29948,1044,506,7.0,DHL,Delivery
29952,1044,506,7.0,DHL,Delivery
29980,2668,506,1.0,PostNL,Delivery
29992,2668,506,1.0,PostNL,Delivery
29995,2668,506,1.0,PostNL,Delivery
29997,2668,506,1.0,PostNL,Delivery
30008,2668,506,1.0,PostNL,Delivery
30021,2668,506,1.0,PostNL,Delivery
30033,1044,507,7.0,DHL,Delivery
30046,4604,507,14.0,DPD,Delivery
30049,4604,507,14.0,DPD,Delivery
30057,2668,507,1.0,PostNL,Delivery
30066,2668,507,1.0,PostNL,Delivery
30079,1044,508,7.0,DHL,Delivery
30087,1044,508,7.0,DHL,Delivery
30092,1044,508,7.0,DHL,Delivery
30112,4604,508,14.0,DPD,Delivery
30114,4604,508,14.0,DPD,Delivery
30115,4604,508,14.0,DPD,Delivery
30129,2668,508,1.0,PostNL,Delivery
30150,2668,508,1.0,PostNL,Delivery
30206,1044,509,7.0,DHL,Delivery
30211,1044,509,7.0,DHL,Delivery
30213,1044,509,7.0,DHL,Delivery
30215,1044,509,7.0,DHL,Delivery
30217,1044,509,7.0,DHL,Delivery
30250,2668,509,1.0,PostNL,Delivery
30276,2668,509,1.0,PostNL,Delivery
30314,1044,510,7.0,DHL,Delivery
30316,1044,510,7.0,DHL,Delivery
30319,1044,510,7.0,DHL,Delivery
30320,1044,510,7.0,DHL,Delivery
30357,2668,510,1.0,PostNL,Delivery
30363,2668,510,1.0,PostNL,Delivery
30376,2668,510,1.0,PostNL,Delivery
30382,2668,510,1.0,PostNL,Delivery
30385,2668,510,1.0,PostNL,Delivery
30392,2668,510,1.0,PostNL,Delivery
30402,2668,510,1.0,PostNL,Delivery
30427,1044,511,7.0,DHL,Delivery
30429,1044,511,7.0,DHL,Delivery
30476,2668,511,1.0,PostNL,Delivery
30481,2668,511,1.0,PostNL,Delivery
30486,4604,511,14.0,DPD,Delivery
30513,2668,512,1.0,PostNL,Delivery
30518,2668,512,1.0,PostNL,Delivery
30556,1044,513,7.0,DHL,Delivery
30583,2668,513,1.0,PostNL,Delivery
30591,2668,513,1.0,PostNL,Delivery
30598,2668,513,1.0,PostNL,Delivery
30603,2668,513,1.0,PostNL,Delivery
30615,2668,513,1.0,PostNL,Delivery
30638,1044,514,7.0,DHL,Delivery
30639,1044,514,7.0,DHL,Delivery
30647,1044,514,7.0,DHL,Delivery
30660,1044,514,7.0,DHL,Delivery
30667,1044,514,7.0,DHL,Delivery
30685,4604,514,14.0,DPD,Delivery
30703,2668,514,1.0,PostNL,Delivery
30705,2668,514,1.0,PostNL,Delivery
30720,2668,514,1.0,PostNL,Delivery
30733,2668,514,1.0,PostNL,Delivery
30736,2668,514,1.0,PostNL,Delivery
30749,2668,514,1.0,PostNL,Delivery
30750,2668,514,1.0,PostNL,Delivery
30755,2668,514,1.0,PostNL,Delivery
30784,1044,515,7.0,DHL,Delivery
30836,1044,516,7.0,DHL,Delivery
30858,2668,516,1.0,PostNL,Delivery
30870,2668,516,1.0,PostNL,Delivery
30872,2668,516,1.0,PostNL,Delivery
30877,2668,516,1.0,PostNL,Delivery
30895,1044,517,7.0,DHL,Delivery
30900,1044,517,7.0,DHL,Delivery
30923,2668,517,1.0,PostNL,Delivery
30930,2668,517,1.0,PostNL,Delivery
30937,2668,517,1.0,PostNL,Delivery
30952,4604,517,14.0,DPD,Delivery
30953,4604,517,14.0,DPD,Delivery
30975,1044,519,7.0,DHL,Delivery
30979,1044,519,7.0,DHL,Delivery
31014,4604,519,14.0,DPD,Delivery
31057,2668,519,1.0,PostNL,Delivery
31076,2668,519,1.0,PostNL,Delivery
31092,2668,519,1.0,PostNL,Delivery
31099,2668,519,1.0,PostNL,Delivery
31107,4604,519,14.0,DPD,Delivery
31117,1044,520,7.0,DHL,Delivery
31123,1044,520,7.0,DHL,Delivery
31125,1044,520,7.0,DHL,Delivery
31130,1044,520,7.0,DHL,Delivery
31141,4604,520,14.0,DPD,Delivery
31144,4604,520,14.0,DPD,Delivery
31158,2668,520,1.0,PostNL,Delivery
31163,2668,520,1.0,PostNL,Delivery
31164,2668,520,1.0,PostNL,Delivery
31189,2668,520,1.0,PostNL,Delivery
31212,4604,520,14.0,DPD,Delivery
31259,1044,522,7.0,DHL,Delivery
31307,2668,522,1.0,PostNL,Delivery
31320,2668,522,1.0,PostNL,Delivery
31326,2668,522,1.0,PostNL,Delivery
31356,1044,523,7.0,DHL,Delivery
31364,4604,523,14.0,DPD,Delivery
31380,2668,523,1.0,PostNL,Delivery
31388,2668,523,1.0,PostNL,Delivery
31398,2668,523,1.0,PostNL,Delivery
31416,2668,523,1.0,PostNL,Delivery
31421,2668,523,1.0,PostNL,Delivery
31443,1044,525,7.0,DHL,Delivery
31473,2668,525,1.0,PostNL,Delivery
31480,2668,525,1.0,PostNL,Delivery
31506,1044,526,7.0,DHL,Delivery
31513,1044,526,7.0,DHL,Delivery
31516,4604,526,14.0,DPD,Delivery
31517,4604,526,14.0,DPD,Delivery
31524,2668,526,1.0,PostNL,Delivery
31575,2668,527,1.0,PostNL,Delivery
31581,2668,527,1.0,PostNL,Delivery
31584,2668,527,1.0,PostNL,Delivery
31594,2668,527,1.0,PostNL,Delivery
31618,1044,528,7.0,DHL,Delivery
31641,2668,528,1.0,PostNL,Delivery
31656,4604,528,14.0,DPD,Delivery
31659,4604,528,14.0,DPD,Delivery
31662,1044,529,7.0,DHL,Delivery
31665,1044,529,7.0,DHL,Delivery
31666,1044,529,7.0,DHL,Delivery
31693,4604,529,14.0,DPD,Delivery
31695,1044,530,7.0,DHL,Delivery
31699,1044,530,7.0,DHL,Delivery
31704,1044,530,7.0,DHL,Delivery
31706,1044,530,7.0,DHL,Delivery
31707,4604,530,14.0,DPD,Delivery
31722,2668,530,1.0,PostNL,Delivery
31756,1044,531,7.0,DHL,Delivery
31758,1044,531,7.0,DHL,Delivery
31760,1044,531,7.0,DHL,Delivery
31780,4604,531,14.0,DPD,Delivery
31822,2668,531,1.0,PostNL,Delivery
31837,1044,532,7.0,DHL,Delivery
31844,1044,532,7.0,DHL,Delivery
31845,1044,532,7.0,DHL,Delivery
31846,1044,532,7.0,DHL,Delivery
31857,4604,532,14.0,DPD,Delivery
31862,4604,532,14.0,DPD,Delivery
31880,2668,532,1.0,PostNL,Delivery
31918,1044,533,7.0,DHL,Delivery
31935,4604,533,14.0,DPD,Delivery
31949,2668,533,1.0,PostNL,Delivery
31981,2668,533,1.0,PostNL,Delivery
31996,1044,534,7.0,DHL,Delivery
31998,1044,534,7.0,DHL,Delivery
32003,1044,534,7.0,DHL,Delivery
32008,4604,534,14.0,DPD,Delivery
32028,2668,534,1.0,PostNL,Delivery
32032,2668,534,1.0,PostNL,Delivery
32038,2668,534,1.0,PostNL,Delivery
32056,1044,535,7.0,DHL,Delivery
32089,4604,535,14.0,DPD,Delivery
32094,2668,535,1.0,PostNL,Delivery
32096,2668,535,1.0,PostNL,Delivery
32106,2668,535,1.0,PostNL,Delivery
32107,2668,535,1.0,PostNL,Delivery
32108,2668,535,1.0,PostNL,Delivery
32121,2668,535,1.0,PostNL,Delivery
32123,2668,535,1.0,PostNL,Delivery
32142,4604,535,14.0,DPD,Delivery
32165,4604,536,14.0,DPD,Delivery
32188,2668,536,1.0,PostNL,Delivery
32208,2668,536,1.0,PostNL,Delivery
32213,4604,536,14.0,DPD,Delivery
32221,4604,537,14.0,DPD,Delivery
32232,2668,537,1.0,PostNL,Delivery
32250,1044,538,7.0,DHL,Delivery
32251,4604,538,14.0,DPD,Delivery
32269,2668,538,1.0,PostNL,Delivery
32271,2668,538,1.0,PostNL,Delivery
32284,4604,538,14.0,DPD,Delivery
32308,4604,539,14.0,DPD,Delivery
32344,2668,539,1.0,PostNL,Delivery
32376,1044,540,7.0,DHL,Delivery
32394,4604,540,14.0,DPD,Delivery
32398,2668,540,1.0,PostNL,Delivery
32405,2668,540,1.0,PostNL,Delivery
32436,1044,541,7.0,DHL,Delivery
32458,4604,541,14.0,DPD,Delivery
32517,1044,543,7.0,DHL,Delivery
32527,4604,543,14.0,DPD,Delivery
32528,4604,543,14.0,DPD,Delivery
32536,4604,543,14.0,DPD,Delivery
32545,2668,543,1.0,PostNL,Delivery
32547,2668,543,1.0,PostNL,Delivery
32551,2668,543,1.0,PostNL,Delivery
32613,4604,544,14.0,DPD,Delivery
32614,4604,544,14.0,DPD,Delivery
32617,4604,544,14.0,DPD,Delivery
32636,2668,544,1.0,PostNL,Delivery
32652,2668,544,1.0,PostNL,Delivery
32665,2668,544,1.0,PostNL,Delivery
32675,2668,544,1.0,PostNL,Delivery
32685,4604,544,14.0,DPD,Delivery
32712,1044,546,7.0,DHL,Delivery
32717,1044,546,7.0,DHL,Delivery
32718,1044,546,7.0,DHL,Delivery
32780,1044,547,7.0,DHL,Delivery
32801,2668,547,1.0,PostNL,Delivery
32809,2668,547,1.0,PostNL,Delivery
32835,1044,548,7.0,DHL,Delivery
32850,2668,548,1.0,PostNL,Delivery
32858,2668,548,1.0,PostNL,Delivery
32888,4604,549,14.0,DPD,Delivery
32914,2668,549,1.0,PostNL,Delivery
32915,2668,549,1.0,PostNL,Delivery
32924,2668,549,1.0,PostNL,Delivery
32947,4604,549,14.0,DPD,Delivery
32948,4604,549,14.0,DPD,Delivery
32949,1044,550,7.0,DHL,Delivery
32954,1044,550,7.0,DHL,Delivery
32957,1044,550,7.0,DHL,Delivery
32958,1044,550,7.0,DHL,Delivery
32967,4604,550,14.0,DPD,Delivery
32973,4604,550,14.0,DPD,Delivery
32977,4604,550,14.0,DPD,Delivery
33030,1044,551,7.0,DHL,Delivery
33031,1044,551,7.0,DHL,Delivery
33039,4604,551,14.0,DPD,Delivery
33068,4604,551,14.0,DPD,Delivery
33074,1044,552,7.0,DHL,Delivery
33100,2668,552,1.0,PostNL,Delivery
33131,1044,553,7.0,DHL,Delivery
33137,1044,553,7.0,DHL,Delivery
33141,1044,553,7.0,DHL,Delivery
33168,2668,553,1.0,PostNL,Delivery
33184,2668,553,1.0,PostNL,Delivery
33192,2668,553,1.0,PostNL,Delivery
33204,2668,553,1.0,PostNL,Delivery
33212,2668,553,1.0,PostNL,Delivery
33229,4604,553,14.0,DPD,Delivery
33248,1044,554,7.0,DHL,Delivery
33254,1044,554,7.0,DHL,Delivery
33259,1044,554,7.0,DHL,Delivery
33263,4604,554,14.0,DPD,Delivery
33265,4604,554,14.0,DPD,Delivery
33276,4604,554,14.0,DPD,Delivery
33283,2668,554,1.0,PostNL,Delivery
33286,2668,554,1.0,PostNL,Delivery
33300,2668,554,1.0,PostNL,Delivery
33311,2668,554,1.0,PostNL,Delivery
33321,2668,554,1.0,PostNL,Delivery
33330,2668,554,1.0,PostNL,Delivery
33357,1044,555,7.0,DHL,Delivery
33359,1044,555,7.0,DHL,Delivery
33370,4604,555,14.0,DPD,Delivery
33408,2668,555,1.0,PostNL,Delivery
33409,2668,555,1.0,PostNL,Delivery
33419,2668,555,1.0,PostNL,Delivery
33432,4604,555,14.0,DPD,Delivery
33443,1044,556,7.0,DHL,Delivery
33471,4604,556,14.0,DPD,Delivery
33488,2668,556,1.0,PostNL,Delivery
33506,2668,556,1.0,PostNL,Delivery
33519,2668,556,1.0,PostNL,Delivery
33543,1044,557,7.0,DHL,Delivery
33564,4604,557,14.0,DPD,Delivery
33571,2668,557,1.0,PostNL,Delivery
33582,2668,557,1.0,PostNL,Delivery
33584,2668,557,1.0,PostNL,Delivery
33603,2668,557,1.0,PostNL,Delivery
33641,2668,558,1.0,PostNL,Delivery
33649,2668,558,1.0,PostNL,Delivery
33660,2668,558,1.0,PostNL,Delivery
33675,2668,558,1.0,PostNL,Delivery
33689,1008,559,9.0,DHL,Delivery
33699,1008,559,9.0,DHL,Delivery
33703,1008,559,9.0,DHL,Delivery
33707,4604,559,14.0,DPD,Delivery
33723,2668,559,1.0,PostNL,Delivery
33737,2668,559,1.0,PostNL,Delivery
33757,2668,559,1.0,PostNL,Delivery
33762,4604,559,14.0,DPD,Delivery
33769,1044,560,7.0,DHL,Delivery
33773,1044,560,7.0,DHL,Delivery
33788,1044,560,7.0,DHL,Delivery
33793,1044,560,7.0,DHL,Delivery
33794,4604,560,14.0,DPD,Delivery
33796,4604,560,14.0,DPD,Delivery
33814,2668,560,1.0,PostNL,Delivery
33822,2668,560,1.0,PostNL,Delivery
33846,2668,560,1.0,PostNL,Delivery
33857,2668,560,1.0,PostNL,Delivery
33867,2668,560,1.0,PostNL,Delivery
33880,4604,560,14.0,DPD,Delivery
33896,1044,561,7.0,DHL,Delivery
33897,4604,561,14.0,DPD,Delivery
33915,2668,561,1.0,PostNL,Delivery
33918,2668,561,1.0,PostNL,Delivery
33921,2668,561,1.0,PostNL,Delivery
33935,4604,561,14.0,DPD,Delivery
33936,1044,562,7.0,DHL,Delivery
33941,1044,562,7.0,DHL,Delivery
33944,1044,562,7.0,DHL,Delivery
33946,4604,562,14.0,DPD,Delivery
33952,2668,562,1.0,PostNL,Delivery
33979,1044,563,7.0,DHL,Delivery
33983,1044,563,7.0,DHL,Delivery
33987,1044,563,7.0,DHL,Delivery
33993,1044,563,7.0,DHL,Delivery
34016,2668,563,1.0,PostNL,Delivery
34018,2668,563,1.0,PostNL,Delivery
34026,2668,563,1.0,PostNL,Delivery
34044,2668,563,1.0,PostNL,Delivery
34053,2668,563,1.0,PostNL,Delivery
34060,2668,563,1.0,PostNL,Delivery
34070,4604,563,14.0,DPD,Delivery
34080,1044,564,7.0,DHL,Delivery
34082,4604,564,14.0,DPD,Delivery
34089,2668,564,1.0,PostNL,Delivery
34093,2668,564,1.0,PostNL,Delivery
34114,1044,565,7.0,DHL,Delivery
34168,2668,565,1.0,PostNL,Delivery
34174,2668,565,1.0,PostNL,Delivery
34182,2668,565,1.0,PostNL,Delivery
34189,2668,565,1.0,PostNL,Delivery
34209,1044,566,7.0,DHL,Delivery
34242,4604,566,14.0,DPD,Delivery
34246,4604,566,14.0,DPD,Delivery
34253,4604,566,14.0,DPD,Delivery
34264,2668,566,1.0,PostNL,Delivery
34268,2668,566,1.0,PostNL,Delivery
34274,2668,566,1.0,PostNL,Delivery
34295,2668,566,1.0,PostNL,Delivery
34302,2668,566,1.0,PostNL,Delivery
34316,2668,566,1.0,PostNL,Delivery
34321,4604,566,14.0,DPD,Delivery
34322,4604,566,14.0,DPD,Delivery
34362,4604,567,14.0,DPD,Delivery
34379,2668,567,1.0,PostNL,Delivery
34400,2668,567,1.0,PostNL,Delivery
34421,4604,567,14.0,DPD,Delivery
34458,1044,568,7.0,DHL,Delivery
34464,4604,568,14.0,DPD,Delivery
34465,4604,568,14.0,DPD,Delivery
34485,4604,568,14.0,DPD,Delivery
34499,2668,568,1.0,PostNL,Delivery
34518,2668,568,1.0,PostNL,Delivery
34530,2668,568,1.0,PostNL,Delivery
34542,2668,568,1.0,PostNL,Delivery
34585,1044,569,7.0,DHL,Delivery
34603,1044,569,7.0,DHL,Delivery
34607,1044,569,7.0,DHL,Delivery
34627,4604,569,14.0,DPD,Delivery
34654,2668,569,1.0,PostNL,Delivery
34680,2668,569,1.0,PostNL,Delivery
34686,2668,569,1.0,PostNL,Delivery
34687,2668,569,1.0,PostNL,Delivery
34690,2668,569,1.0,PostNL,Delivery
34691,2668,569,1.0,PostNL,Delivery
34692,2668,569,1.0,PostNL,Delivery
34694,4604,569,14.0,DPD,Delivery
34711,1044,570,7.0,DHL,Delivery
34716,4604,570,14.0,DPD,Delivery
34717,4604,570,14.0,DPD,Delivery
34736,2668,570,1.0,PostNL,Delivery
34737,2668,570,1.0,PostNL,Delivery
34779,1044,572,7.0,DHL,Delivery
34780,1044,572,7.0,DHL,Delivery
